label,CPU0_cycles,CPU1_cycles,CPU2_cycles,CPU3_cycles,CPU4_cycles,CPU5_cycles,CPU6_cycles,CPU7_cycles,CPU8_cycles,CPU9_cycles,CPU10_cycles,CPU11_cycles,elapsed_time,VmSize,VmRSS,VmData,VmStk,VmExe,VmLib,VmPTE
Dilithium,41266666,41297861,41315626,41349874,41382178,41412399,41428038,41448554,41493125,41530284,41555070,41567369,0.013795025,9772.0,2432.0,116.0,132.0,2308.0,4224.0,52.0
Dilithium,81295250,81286468,81277512,46427613,46359295,41321427,39925042,33757310,33740631,33758690,33194615,17271934,0.005224443,9904.0,3584.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium,30464181,30487397,30485534,33865532,34076066,44386471,44363533,50222702,52943248,55497239,56361560,56346704,0.016972467,10218.0,3084.0,556.0,132.0,1600.0,3044.0,54.0
Falcon,195826326,195852942,195889578,195914824,160303178,160271915,159498152,159493250,134961563,130708414,130628222,130015029,0.04060955,10444.0,5924.571428571428,788.0,132.0,2308.0,4224.0,63.857142857142854
Falcon,45059302,45120435,45155776,45169367,45189706,45201431,45217764,45225148,45237430,45237854,45244892,45247706,0.014758509,10401.777777777777,5674.666666666667,745.7777777777778,132.0,2308.0,4224.0,64.0
DSA,26148035,26123966,26075036,16694074,16670510,16410376,16368601,16336540,16313436,16296230,16277142,16269468,0.005239032,10218.0,2636.0,556.0,132.0,1600.0,3044.0,54.0
Falcon,61617611,61634206,61649046,61656852,61659852,61662340,42188967,42171069,42101255,42057364,42026325,40130659,0.012170031,9894.4,4812.8,730.4,132.0,2308.0,3900.0,67.2
Dilithium,17600058,17636859,17643998,17632364,17657931,17665602,17676660,17685002,17695689,17711057,17726721,17728821,0.005379368,9904.0,4224.0,248.0,132.0,2308.0,4224.0,64.0
SPHINCS,3569811144,3569848276,3569902674,3569956835,3570014616,3570003858,3569994930,3569994757,3570058104,3570085633,3570101511,3570084440,1.124730092,10460.905660377359,5851.924528301887,804.8301886792453,132.0,2299.0943396226417,4209.157232704402,63.874213836477985
SPHINCS,2317036212,2311379363,2300818364,2299308366,2299303221,2298275905,2298278156,2298317317,2298363967,2298366215,2277479462,2274361270,0.701098461,10458.927835051547,5828.865979381443,802.8041237113403,132.0,2293.40206185567,4199.670103092783,71.6701030927835
DSA,65834529,35605547,35560773,35514783,35501482,35476664,35458187,35456247,23195104,21439767,17057961,17019843,0.00530237,9904.0,4224.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,73504036,73506098,73508134,73515533,73544197,71740487,71732506,71725141,71714943,58831210,55302935,55297080,0.017859648,10370.666666666666,5717.333333333333,714.6666666666666,132.0,2308.0,4224.0,64.0
DSA,69674229,69752879,69744914,56690745,56655038,56647272,55126961,55116820,55103991,55095005,55082654,18109096,0.005314772,9904.0,3968.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,75876945,75906825,75950699,75995400,76014982,76034065,76049422,76062204,76077134,76100118,76117627,76172998,0.023130237,10464.0,5888.0,808.0,132.0,2308.0,4224.0,64.0
DSA,20282154,20292076,20322033,20339513,20354093,20395356,20400188,20411426,20425313,20427575,20431030,20432836,0.006596502,9904.0,3456.0,248.0,132.0,2308.0,4224.0,64.0
Dilithium,40884762,40894008,40916265,40959092,41011283,41010709,20447913,20438658,20437497,19850835,19853431,19833971,0.005813761,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
SPHINCS,402133941,402144174,402167761,402176363,402197600,402195327,402209589,402239838,402263501,402280425,402300246,402308273,0.134207503,10464.0,5842.580645161291,808.0,132.0,2308.0,4224.0,64.0
DSA,75742683,75750672,75749464,75748306,75763412,37969139,37929662,37919182,37896166,25466419,21095762,21060698,0.006566115,9904.0,2816.0,248.0,132.0,2308.0,4224.0,60.0
SPHINCS,553528926,553535367,550411818,550443034,550488172,550493096,550507696,531893676,526416159,510767041,501647961,501602166,0.153560281,10464.0,5880.470588235294,808.0,132.0,2308.0,4224.0,64.0
SPHINCS,361666672,293811962,293776599,293759817,293757906,293761863,293749201,293742338,293744395,293745009,293749526,293748732,0.089008953,10464.0,5774.222222222223,808.0,132.0,2308.0,4224.0,68.0
Falcon,235740591,235745330,235738087,235778759,232205561,227479645,227481002,221804087,190242413,190203855,190186939,189756413,0.057999029,10329.818181818182,4346.909090909091,670.5454545454545,132.0,1921.8181818181818,3580.3636363636365,60.0
SPHINCS,3113200140,3113200805,3113210286,3113237843,3113273454,3113283899,3113289858,3076584808,3076538731,3076534968,3076545946,3074108583,0.993654983,10458.593406593407,5951.56043956044,802.4615384615385,132.0,2292.4395604395604,4198.065934065934,71.6923076923077
DSA,77855205,77575046,77617374,77615339,74466571,74197615,29665478,25398212,24433447,18071986,17148583,17123790,0.005177311,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,192179252,191474157,191480306,189010645,189012187,189015670,189021135,188272798,188301662,188303161,188269204,188257319,0.057986183,10371.75,4916.5,713.5,132.0,2042.5,3781.5,57.0
DSA,61724962,61728648,61764037,60249305,60243609,60250767,60203190,60188809,17372020,17266369,17252732,17239238,0.005549224,9938.0,1676.0,276.0,132.0,1600.0,3044.0,52.0
Falcon,44928322,44987685,45013796,45045374,45061919,45075600,45088505,45101096,45124176,45127547,45131775,45122552,0.01428447,10352.0,5683.2,696.0,132.0,2308.0,4224.0,64.0
DSA,70927198,70929102,70929534,70953436,70965697,70977493,70984833,70979615,19210204,19175119,19170728,19153318,0.005796517,9972.0,152.0,304.0,132.0,892.0,1864.0,40.0
Falcon,94782643,94798244,94771231,94788641,94793523,94772370,94752471,94748970,94796143,50835360,45474144,45266612,0.013728667,10288.666666666666,4484.0,630.6666666666666,132.0,2072.0,3830.6666666666665,62.666666666666664
DSA,67555652,67551295,31662762,31635335,31621934,31624134,31625470,31632464,31669317,19812829,19810987,19802007,0.006386825,9904.0,3584.0,248.0,132.0,2308.0,4224.0,64.0
Falcon,144710313,144722613,144021996,138071370,135695303,135688978,120541908,116647349,116625413,116594840,72776470,72721773,0.023662731,10464.0,5920.0,808.0,132.0,2308.0,4224.0,60.0
Dilithium,68274948,68271311,67261631,67204822,54974684,54816036,54771657,54749140,19231088,19186690,18632862,18606146,0.005973699,10184.0,5120.0,528.0,132.0,2308.0,4224.0,62.0
DSA,57278791,57271221,57261896,57257578,57267281,17042480,16962249,16940221,16922381,16909370,16901784,16867446,0.005091257,9904.0,3328.0,248.0,132.0,2308.0,4224.0,64.0
Falcon,195898871,194386174,194374327,191784283,191773826,191754928,191744852,156606753,156342535,152808283,152430628,152390559,0.049551218,10394.0,5744.0,738.0,132.0,2308.0,4224.0,60.0
Dilithium,68857052,67229015,65791741,54042036,52881457,52873740,52868943,52330090,52298719,52282155,50107938,18150151,0.005888838,9904.0,3456.0,248.0,132.0,2308.0,4224.0,64.0
Dilithium,49011260,49007534,48993658,48968278,48977258,31711669,31724282,31726375,31723059,31725749,31730284,16291430,0.005239029,9840.0,1152.0,492.0,132.0,2308.0,4224.0,60.0
Falcon,169028297,168370511,168374097,168384842,123691812,123583960,123556595,123539668,123528091,123515871,117249068,116839461,0.034060208,10419.42857142857,5558.857142857143,785.4285714285714,132.0,2308.0,4224.0,67.42857142857143
DSA,66427487,23611269,23579564,23585624,23589639,19157463,19139438,19156079,19139492,19138396,19129724,19399313,0.005874226,10062.0,1330.0,397.0,132.0,1246.0,2454.0,48.0
SPHINCS,310685037,310720719,310751819,310767436,310800169,310821545,310826814,310849384,310868736,310889341,310926095,310938699,0.096375866,10416.0,5602.461538461538,783.6923076923077,132.0,2308.0,4224.0,67.38461538461539
SPHINCS,551139014,550983391,548432626,545740588,545741275,540038887,536122649,527164996,515097913,515077744,514839958,514812936,0.163419813,10464.0,5807.407407407408,808.0,132.0,2308.0,4224.0,63.851851851851855
Falcon,203767597,203787583,178232229,178201455,178193986,178192944,178195075,178219214,178215820,178211324,153185424,153196815,0.046217606,10464.0,6016.0,808.0,132.0,2308.0,4224.0,60.53333333333333
SPHINCS,2726308730,2722739392,2722734087,2722743504,2722743711,2714813801,2714803458,2710065951,2708744632,2704468775,2678638481,2677250520,0.842107349,10461.777777777777,5997.714285714285,805.7777777777778,132.0,2308.0,4224.0,64.0
Dilithium,57790798,57820081,57826742,57872218,57892221,57907223,57926571,57942322,57966107,57992980,58014733,58025310,0.018719134,9904.0,3968.0,248.0,132.0,2308.0,4224.0,60.0
SPHINCS,301511964,306152047,306189927,306207266,306238549,306264209,306278953,306304745,306327948,306326524,306339573,306383473,0.096595945,10439.652173913044,5854.608695652174,783.6521739130435,132.0,2308.0,4224.0,67.82608695652173
Falcon,81847194,81814576,81721714,81680476,81537377,81389610,81200929,80975256,80797509,80705046,80640918,80602268,0.024073669,10404.57142857143,5723.428571428572,748.5714285714286,132.0,2308.0,4224.0,64.0
DSA,63195979,63208916,63140807,63141540,61701523,61172457,58096448,57953360,32278710,19608547,19590711,19574692,0.006112167,9904.0,4224.0,248.0,132.0,2308.0,4224.0,60.0
DSA,78532802,78543823,80169341,70826608,69272544,33186093,33160277,33156971,33155212,18926213,18873383,18849346,0.006075411,9904.0,3584.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,86015957,86046498,86061960,86086339,86096087,86109173,86132980,86153344,86156383,86165823,86176795,86252878,0.027883168,10218.0,3020.0,556.0,132.0,1600.0,3044.0,52.0
DSA,75152862,75172854,75195075,75202941,75215072,75235351,75239085,75254162,75283348,75294403,75302239,75312066,0.025279232,9904.0,4224.0,248.0,132.0,2308.0,4224.0,64.0
Dilithium,22432062,16778442,16579195,16557580,16546212,16546167,16524674,16535981,16539270,16544406,16474959,16464655,0.004923224,9904.0,3584.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium,26085057,26113208,26123592,26135218,26150308,26185929,26199016,26215801,26251350,26258024,26256690,26265186,0.008489634,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium,66003457,54800303,54788524,54769338,54760783,54748989,54743543,54773556,54763597,54763062,54760860,17335827,0.005575987,9904.0,3072.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,94105858,94117148,94127268,94162861,94177170,94185352,56554777,56524791,43985525,43912850,43905138,43884904,0.013491139,10437.6,5811.2,781.6,132.0,2308.0,4224.0,60.0
Dilithium,58949020,58340241,58383418,23757448,23735919,18399922,18384518,18337048,18165159,18144148,18125082,18110188,0.005540336,9906.0,588.0,398.0,132.0,1600.0,3044.0,48.0
Dilithium,19668726,17805096,17790528,17812913,17802862,17784042,17797420,17789079,31179441,31196998,31206090,31211533,0.009666228,9840.0,1152.0,492.0,132.0,2308.0,4224.0,56.0
DSA,17660615,17688923,17735104,17793529,17816713,17826210,17833991,17848381,17857734,17872385,17860636,17857894,0.005922093,9904.0,3584.0,248.0,132.0,2308.0,4224.0,64.0
SPHINCS,2744401170,2744421637,2744453552,2712119460,2712111826,2700712792,2700664128,2700603775,2700600887,2699250765,2699242081,2699236245,0.85251464,10459.213675213676,5994.119658119658,803.2136752136752,132.0,2308.0,4224.0,60.0
Dilithium,63931769,50389388,48653325,48566163,48566511,39607338,35254530,35029231,35012236,34899294,21185116,18420619,0.0059386,9939.0,434.0,351.0,132.0,1246.0,2454.0,47.0
Dilithium,44461493,44500808,44521371,44534565,44549732,44558629,44578481,44603112,44616484,44639372,44655245,44667107,0.013562463,9840.0,1024.0,492.0,132.0,2308.0,4224.0,56.0
SPHINCS,4727328257,4727337589,4727343500,4727359912,4727359400,4708734260,4708680591,4703336278,4703071351,4682641008,4682546693,4679543680,1.451519355,10461.741935483871,5751.225806451613,805.741935483871,132.0,2308.0,4224.0,60.0
Dilithium,17119728,17151008,17169124,17191163,17207938,17226443,17244958,17268185,17277450,17303508,17315866,17355449,0.005787623,9972.0,260.0,304.0,132.0,892.0,1864.0,48.0
DSA,48272074,47099517,47107779,47124180,33216655,33207441,33212683,31096430,19695301,19680225,19674492,19656325,0.006143501,10136.0,2106.6666666666665,472.0,132.0,1364.0,2650.6666666666665,52.0
DSA,68855199,68850190,68849132,68859785,68862216,68860171,68905914,68918957,30258298,30157196,30140316,17004601,0.004983208,9840.0,1920.0,128.0,132.0,2308.0,4224.0,56.0
SPHINCS,3217064146,3214707702,3214703592,3214695297,3214705176,3214098878,3214099941,3212929678,3212302658,3187750817,3176179186,3173001133,1.043010947,10460.24427480916,5971.236641221374,804.1526717557252,132.0,2297.1908396946565,4205.984732824428,71.7557251908397
Dilithium,37614992,35963948,35464912,34473301,28602761,28528540,28499800,26750259,26731164,21024056,17588062,17189447,0.005195712,10184.0,4672.0,528.0,132.0,2308.0,4224.0,62.0
SPHINCS,1910780469,1890751535,1890721605,1890722304,1890089750,1888056461,1879436854,1878025579,1864967926,1860529896,1851912629,1851877702,0.566601712,10458.211764705882,5947.011764705882,802.0705882352942,132.0,2291.3411764705884,4196.235294117647,63.71764705882353
Dilithium,75346112,75310156,75279358,29315691,29291938,29278063,18353186,18357591,18368897,18426545,18470199,17846677,0.005869187,9904.0,2816.0,248.0,132.0,2308.0,4224.0,64.0
Dilithium,55847000,55827989,55815898,55685167,55672537,55671884,16684614,16664480,16644501,16631510,16619459,16594476,0.005172787,10464.0,5888.0,808.0,132.0,2308.0,4224.0,64.0
Dilithium,69429332,69462118,69476720,69411929,69434529,69442304,62951236,62829518,24316178,24263405,24239365,18796653,0.005851875,9972.0,152.0,304.0,132.0,892.0,1864.0,44.0
DSA,19242023,19231166,19257303,19271407,19281791,19284633,19281225,19296334,19313469,19325120,19334387,19335721,0.006451428,9904.0,4224.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,136055150,136076766,136087522,136104094,136112353,136117707,136142605,136162545,136171991,136195162,136204732,136211423,0.044074915,10308.0,4768.0,729.0,132.0,2308.0,4224.0,70.0
Dilithium,30877709,30922777,30922388,30970362,30996995,31001517,31008831,31023198,31028606,31071053,31081449,31082411,0.009431716,9904.0,4224.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium,59471600,59480559,59485070,59487757,59596746,64139819,51900535,51850225,51804943,51793423,51777784,51767331,0.015931251,9840.0,1664.0,492.0,132.0,2308.0,4224.0,56.0
Falcon,256074517,208119998,204664275,203048472,203052782,203056516,203054382,203055601,203048286,202637061,202633570,202622442,0.065207308,10413.09090909091,5783.272727272727,757.0909090909091,132.0,2308.0,4224.0,60.0
DSA,39940187,39887018,48148754,48129744,48123955,48114457,53435212,55595279,55529093,55639130,55643868,55653285,0.016571581,9904.0,4096.0,248.0,132.0,2308.0,4224.0,60.0
DSA,42471268,42456499,42492764,42476761,42503318,42523122,42538208,42553263,42581128,42590474,42603462,42606627,0.012644422,9972.0,152.0,304.0,132.0,892.0,1864.0,44.0
SPHINCS,2770027164,2742423674,2742440375,2742435813,2731499889,2731523523,2731529999,2731544866,2731547026,2731549891,2731528844,2731476784,0.831546259,10464.0,6016.0,808.0,132.0,2308.0,4224.0,64.0
DSA,46525184,44743311,32001556,27642375,22294030,22262181,22249909,22253850,22269295,22252680,22243434,20452956,0.006779185,9904.0,3584.0,248.0,132.0,2308.0,4224.0,60.0
DSA,71527558,71531475,71528707,71523530,71538204,71526350,71529048,71543043,21352894,18053482,18032934,17842522,0.005565229,10184.0,5184.0,528.0,132.0,2308.0,4224.0,62.0
Falcon,89386508,89217881,85532865,85506996,85263044,85247480,70680978,70656488,70642060,70630895,70616600,70599334,0.022806498,10324.0,5344.0,668.0,132.0,2308.0,4224.0,60.0
Dilithium,18707250,18736494,18729460,18725719,18705143,18716146,18720657,18711527,18721331,18746062,18740986,18736629,0.006041602,9906.0,1100.0,210.0,132.0,1600.0,3044.0,48.0
SPHINCS,631439915,631456654,631493754,631507279,631525029,631534721,631553639,631572953,631581996,631604673,631625207,631652633,0.195360704,10446.5,5764.0,790.5,132.0,2308.0,4224.0,67.875
Falcon,80298091,80321139,80345888,80371660,80383290,80389301,80400959,80417709,80434131,80449290,80500766,80513610,0.024321246,10277.333333333334,5290.666666666667,621.3333333333334,132.0,2308.0,4224.0,66.66666666666667
Falcon,201706318,201707782,178030174,178000597,177980173,177973744,177838452,175997049,152142972,152106762,152109428,152096616,0.046464419,10429.0,6000.0,773.0,132.0,2308.0,4224.0,64.0
SPHINCS,5329021717,5329090782,5329149298,5329174460,5329229902,5329257926,5329255955,5329280974,5329295569,5329309041,5329324004,5329332416,1.673274666,10462.244514106584,5871.147335423198,806.2445141065831,132.0,2308.0,4224.0,60.0
SPHINCS,1909078312,1909060151,1869816850,1870047745,1870006506,1870021003,1870016375,1870019526,1857539786,1857619909,1857654747,1857644781,0.585919552,10464.0,5866.119658119658,808.0,132.0,2308.0,4224.0,68.0
SPHINCS,1999345274,1999356449,1987267585,1987295867,1987288909,1987307029,1975727721,1973983016,1973966355,1973961462,1969685423,1938681781,0.600867004,10455.731092436974,5804.504201680672,799.5294117647059,132.0,2284.201680672269,4184.336134453782,63.66386554621849
DSA,19181169,19198349,19206746,19211982,19222624,19208726,19222037,19234963,19239727,19241048,19253626,19258468,0.006218698,9904.0,4224.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,64188756,64219997,64229830,64249409,64287894,64308396,64317748,56650295,53590653,53548789,53507919,46409630,0.014074772,10464.0,6016.0,808.0,132.0,2308.0,4224.0,64.0
DSA,57590821,57582637,57571545,57619319,49851606,46672891,46658319,46616569,46602897,21982914,21956794,17554758,0.005983273,9904.0,3456.0,248.0,132.0,2308.0,4224.0,56.0
Dilithium,58756089,58824496,58850408,58869420,58886176,58914450,58954547,58979555,58998568,59011807,59022001,59036275,0.019834175,10095.0,1394.0,430.0,132.0,1246.0,2454.0,45.0
Falcon,148213728,148238649,148248157,148253901,148259022,148273911,148287951,148298389,148283244,148285916,148279091,148267289,0.045518197,10417.333333333334,5802.666666666667,761.3333333333334,132.0,2308.0,4224.0,63.666666666666664
SPHINCS,2823012719,2823037598,2823084838,2823103129,2823135787,2823150190,2823149646,2823134170,2823128110,2780421251,2780393947,2780372167,0.858734633,10459.527272727273,5832.363636363636,803.4181818181818,132.0,2295.1272727272726,4202.545454545455,63.81818181818182
Falcon,164746442,164766560,164811649,164898077,164923748,164928075,164930492,164941298,164956975,164971459,164983720,164969695,0.049783153,10402.5,5283.0,745.0,132.0,2131.0,3929.0,61.5
Falcon,149695079,149719696,149758282,149775022,149802124,149834033,149857903,149877544,149880109,149925114,149941143,139277121,0.041833604,10360.0,5696.0,704.0,132.0,2308.0,4224.0,63.0
SPHINCS,1803606700,1803621439,1803640520,1803653086,1803664390,1803663904,1796818953,1796811831,1796834489,1796855715,1796872247,1796874591,0.543533786,10450.88,5735.04,794.56,132.0,2270.24,4161.066666666667,67.46666666666667
SPHINCS,5054945738,5054988073,5055048823,5055069535,5055056853,5055089106,5055088790,5055105205,5055132757,5044106428,5044062787,5044026574,1.567621466,10460.95652173913,5855.304347826087,804.9565217391304,132.0,2308.0,4224.0,60.0
Dilithium,67693466,66075566,66051826,51057505,48903755,48899268,48887450,48866232,48813344,48798442,47094620,45941820,0.01437023,9904.0,3200.0,248.0,132.0,2308.0,4224.0,64.0
SPHINCS,3239523389,3236982384,3225101814,3236847588,3217862293,3217857962,3204770478,3192630566,3188268572,3179917950,3179903048,3179920836,0.970034257,10459.176470588236,5831.764705882353,803.0588235294117,132.0,2294.1176470588234,4200.862745098039,63.76470588235294
Falcon,183815405,183867090,183879479,183910766,183956777,183976901,183982409,183988906,183998747,184012778,184025353,184038193,0.05824977,10464.0,6032.0,808.0,132.0,2308.0,4224.0,64.0
SPHINCS,4231466054,4231453024,4230996044,4230993729,4230993193,4225162696,4223126278,4223125656,4207038328,4207011508,4207006677,4206987954,1.30672698,10464.0,5760.0,808.0,132.0,2308.0,4224.0,60.0
SPHINCS,2267377887,2267398899,2267416339,2266548226,2262035257,2228456336,2228447085,2228472549,2228516849,2228529896,2228549558,2228554268,0.676706945,10464.0,5881.6,808.0,132.0,2308.0,4224.0,67.96666666666667
Dilithium,71900144,71901175,71909601,71915626,71933398,71937546,71954523,71965939,34070526,21398783,21385502,21371035,0.006481117,9904.0,3328.0,248.0,132.0,2308.0,4224.0,60.0
DSA,17841959,17773835,17771476,17778161,17780875,17784862,17793074,17798627,17791713,17794475,17798208,17800800,0.005238348,9904.0,2944.0,248.0,132.0,2308.0,4224.0,60.0
SPHINCS,2481552271,2481576953,2481622018,2481644120,2481666393,2481690042,2481709145,2481744307,2481845321,2481860467,2480885996,2480909352,0.761650252,10464.0,6016.0,808.0,132.0,2308.0,4224.0,68.0
SPHINCS,539388116,539421462,539432229,539444552,539467570,539479873,539489969,539511323,539525719,539539770,539547332,539554752,0.177797892,10413.09090909091,5643.636363636364,757.0909090909091,132.0,2308.0,4224.0,67.27272727272727
SPHINCS,3507660360,3507680476,3506773049,3490905279,3490937889,3490950261,3490996789,3458345072,3458311669,3458307008,3458299725,3458290667,1.041253893,10464.0,5888.0,808.0,132.0,2308.0,4224.0,68.0
Dilithium,26543919,26582317,26597627,26621601,26641228,26664588,26716435,26769617,26778615,26780359,26779072,26807509,0.008821101,10118.0,4224.0,462.0,132.0,2308.0,4224.0,64.0
SPHINCS,2705290622,2704052412,2702742056,2701902045,2699224951,2699243962,2699242621,2698635266,2691287758,2691236648,2663579054,2662658352,0.840113594,10464.0,6016.0,808.0,132.0,2308.0,4224.0,64.0
Falcon,236311881,227129337,218065492,218049405,218053154,218048673,212419658,211602881,189580534,189571520,189568938,189553088,0.057493336,10464.0,5942.857142857143,808.0,132.0,2308.0,4224.0,67.71428571428571
Falcon,198210282,184583036,167175450,167172597,167162300,167100813,167084984,167081588,154795960,152402445,152375246,150873647,0.046205269,10426.666666666666,5777.066666666667,770.6666666666666,132.0,2308.0,4224.0,63.46666666666667
Falcon,176439592,176443947,176446333,174972920,164854410,163741935,163605954,156509401,156465213,156438297,151890329,128206427,0.038545784,10464.0,6016.0,808.0,132.0,2308.0,4224.0,64.0
SPHINCS,3577186269,3577212368,3577294055,3576928399,3577379196,3577391211,3577410029,3577427185,3577454824,3577525105,3577541252,3577546775,1.132602934,10461.232,5868.032,805.232,132.0,2308.0,4224.0,59.984
Falcon,155666103,153754493,153544762,149147512,127133527,127123374,125754086,123419730,123416904,123402746,114862784,114860289,0.034275098,10464.0,6000.0,808.0,132.0,2308.0,4224.0,60.0
Falcon,194302527,194299943,188668834,188653525,188657361,188626966,188234649,188233411,177869005,174449926,169289617,168816666,0.051966487,10417.866666666667,5760.0,761.8666666666667,132.0,2308.0,4224.0,63.46666666666667
SPHINCS,684393886,684415749,684430401,684452566,684463476,684472473,684486041,684501800,684512586,684526903,684542641,684549692,0.215905842,10445.333333333334,5687.466666666666,789.3333333333334,132.0,2308.0,4224.0,56.0
Dilithium,28183529,28216547,28231821,28251712,28294529,28311978,28323947,28296876,28309611,28318847,28327893,28339140,0.009071427,9904.0,3072.0,248.0,132.0,2308.0,4224.0,64.0
DSA,32419268,32453827,27058466,24293281,18240475,18239747,18236040,18231181,18210425,18200061,18216784,18208909,0.00577564,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
DSA,50846397,50878048,50893175,50902525,53219110,65221027,69438597,74085571,78617619,78912877,81797957,83529780,0.026015963,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
DSA,55123343,55151097,55173978,55184981,55203211,55225973,55238014,55253727,55267080,55278429,55295025,55310983,0.01840276,9904.0,3584.0,248.0,132.0,2308.0,4224.0,60.0
SPHINCS,3052158452,3052156628,3052165687,3027090394,3024247348,3024231305,3021858443,3018742996,3018728026,3016956222,3016958177,3014310322,0.98620897,10464.0,6016.0,808.0,132.0,2308.0,4224.0,68.0
SPHINCS,210976416,211001617,211023748,211062883,211070436,211081149,211073074,211087963,211075958,211073535,211078370,211094602,0.062568731,10441.714285714286,5532.285714285715,785.2857142857143,132.0,2257.4285714285716,4139.714285714285,59.285714285714285
Falcon,158542014,158554495,158581838,158597549,158614205,106394568,106305921,106297927,106284123,106276455,103350876,102967831,0.030974382,10426.153846153846,5574.7692307692305,769.2307692307693,132.0,2199.076923076923,4042.4615384615386,62.15384615384615
DSA,57208930,57221777,57222906,57224062,57237886,53577013,18673157,18189294,18170075,18156089,18141204,18128287,0.005921715,10184.0,5120.0,528.0,132.0,2308.0,4224.0,60.0
SPHINCS,547157349,546966834,545065323,542803543,489803408,489778243,489380998,489373648,489362646,489388826,483005202,479973138,0.145941064,10454.967741935483,5710.451612903225,798.9677419354839,132.0,2308.0,4224.0,60.0
Falcon,59270582,59282707,59299659,59316648,59324398,59338677,59366307,59391636,59408843,59422407,59466985,59472501,0.019111525,10464.0,6016.0,808.0,132.0,2308.0,4224.0,60.0
DSA,30248572,30278264,30307464,30321002,30331792,30342852,30359123,30372635,30387331,30395894,30404635,30408493,0.009822837,10118.0,4352.0,462.0,132.0,2308.0,4224.0,62.0
DSA,74435567,65739063,65710497,65733602,65754904,65480484,64234454,64226389,54231451,46007017,38032593,17839379,0.005738862,9840.0,2176.0,116.0,132.0,2308.0,4224.0,56.0
SPHINCS,2765865702,2765881563,2765917942,2765945713,2712630806,2712632646,2708459453,2698935677,2698937047,2698917963,2698908209,2698908185,0.835830607,10463.316062176165,5855.5025906735755,807.3160621761658,132.0,2308.0,4224.0,64.0
SPHINCS,5163375172,5163376365,5163386104,5163417818,5162506574,5162520283,5151954702,5151927312,5151940776,5151933698,5151945445,5151941170,1.582219986,10461.354838709678,5848.215053763441,805.2903225806451,132.0,2300.3870967741937,4211.311827956989,59.89247311827957
Falcon,152397167,152425404,100875203,100870138,100864089,100877225,100865269,86911938,86836627,86618716,86596167,86501862,0.025695141,10420.0,5674.666666666667,764.0,132.0,2308.0,4224.0,64.0
Falcon,135081520,135112395,135138228,135168453,135193106,135210362,135225533,135252928,135276759,135293370,135338254,135353477,0.04105854,10352.0,5529.6,696.0,132.0,2308.0,4224.0,67.2
Dilithium,76419045,76431037,76053558,76098366,76104443,76119270,76105482,73317890,25597060,17652860,17597171,17570856,0.005478794,10180.0,4736.0,524.0,132.0,2308.0,4224.0,60.0
DSA,42073215,42093679,42091188,42096976,42155139,33262995,33259531,26665917,26666585,26673184,22816429,17235000,0.005213205,10464.0,5120.0,808.0,132.0,2308.0,4224.0,64.0
Falcon,163595581,163613047,163631493,163651455,163684867,163695987,163707947,163702905,163709970,163720543,163730030,163756910,0.053709093,10088.0,5184.0,743.3333333333334,132.0,2308.0,3954.0,60.666666666666664
Dilithium,77097581,75787450,65689215,62741245,29503405,17039134,16997921,16312118,16295132,16275524,16263438,16251827,0.005139685,9938.0,1804.0,276.0,132.0,1600.0,3044.0,50.0
SPHINCS,1652169471,1652145917,1652138064,1652174902,1652189407,1652171146,1652149333,1652144620,1652185595,1652201598,1652189277,1652152518,0.505895727,10464.0,5888.0,808.0,132.0,2308.0,4224.0,64.0
Dilithium,18017740,18039108,18054848,18068094,18076783,18086316,18117787,18123629,18125918,18135425,18139662,18145939,0.005673842,10113.333333333334,3506.6666666666665,453.3333333333333,132.0,1836.0,3437.3333333333335,53.333333333333336
DSA,73349044,35130309,35101929,35112364,35100852,30759969,30796127,30789100,30839619,29395831,17948603,17896019,0.005391802,9904.0,3968.0,248.0,132.0,2308.0,4224.0,56.0
DSA,21185586,21205413,21363289,21378689,21387782,21386719,21389855,21395670,21410987,21388881,21393930,21404335,0.006917744,10118.0,4224.0,462.0,132.0,2308.0,4224.0,62.0
DSA,98478062,78522545,77429745,70111015,70058747,63484908,41942338,39746863,29869809,29819597,29259637,20695004,0.006820973,9904.0,4224.0,248.0,132.0,2308.0,4224.0,60.0
Falcon,181677862,181679409,181682419,181681782,172942874,172908382,172896924,169982550,169966155,169959109,137357510,136797046,0.044527144,10464.0,6016.0,808.0,132.0,2308.0,4224.0,64.0
