label,CPU0_cycles,CPU1_cycles,CPU2_cycles,CPU3_cycles,CPU4_cycles,CPU5_cycles,CPU6_cycles,CPU7_cycles,CPU8_cycles,CPU9_cycles,CPU10_cycles,CPU11_cycles,elapsed_time,VmSize,VmRSS,VmData,VmStk,VmExe,VmLib,VmPTE
kyber,78259315,78266258,78266823,78259619,78253961,78262994,75389638,66934920,65718087,65750324,38366393,38253992,0.01234936,702656.0,1408.0,40848.0,132.0,568.0,8.0,84.0
hqc,686646199,686662079,649464204,649439334,649430476,649426802,649421966,649416165,649414103,649427205,637243154,637235695,0.197915387,7857.473684210527,5315.368421052632,806.5263157894736,158.94736842105263,108.0,4224.0,63.78947368421053
ecdh,32027560,32058385,32066641,32080743,32104007,32109518,32136106,32158909,32165934,32175909,32186824,32188511,0.010596708,7591.0,5184.0,695.0,132.0,4.0,4224.0,56.0
rsa,1384042932,1384059711,1384087048,1384117194,1384147395,1384169093,1384203944,1384219135,1384237691,1384237833,1384262218,1384290596,0.434601243,2944.0,1536.0,236.0,132.0,120.0,1796.0,48.0
classic,1172122536,1172136506,1172151200,1169124197,1163645449,1162094036,1135990750,1135757300,1128263622,1128249731,1128246930,1128229859,0.350496721,8978.76923076923,6222.7692307692305,1323.3846153846155,683.3846153846154,188.0,4224.0,63.93846153846154
sike,789728338,789717706,789709048,786417019,781279536,780402862,780383844,762053977,749765702,749741768,749731750,749719248,0.230283284,658337.1612903225,1797.6774193548388,38479.22580645161,132.0,674.9677419354839,127.74193548387096,77.41935483870968
ecdh,35009160,34952289,34941057,34956196,34982924,34983168,34967753,34967740,34947552,34915302,34875547,34855931,0.010542423,7410.0,3520.0,668.0,132.0,4.0,4224.0,56.0
ecdh,53561218,53575158,53569993,53565050,53567888,25221005,25168819,25143896,25119581,25096031,25076284,16982668,0.00516917,7144.0,4224.0,248.0,132.0,4.0,4224.0,56.0
classic,1316454048,1316472810,1316475021,1316475142,1316476838,1316479638,1316446599,1316450205,1316484216,1316492429,1304235260,1304222696,0.395933035,9757.68115942029,6545.391304347826,1795.4782608695652,908.1159420289855,216.17391304347825,4155.594202898551,63.130434782608695
ecdh,68288871,68323295,68333507,70464330,70490117,70509419,70536691,70567430,70567796,70555686,70597364,70606405,0.022149965,8856.0,2828.0,574.0,132.0,448.0,3044.0,48.0
hqc,335797814,335778196,335679318,335669080,334744742,333741813,333733834,333184440,330493116,330456378,330449262,324540620,0.105077734,7840.0,5365.333333333333,824.0,132.0,108.0,4224.0,56.0
ecdh,83014161,53537818,45939396,45072756,45054990,35491397,35458192,35444704,35436671,32230971,21783376,21320101,0.006866655,7406.0,3072.0,664.0,132.0,4.0,4224.0,56.0
ntruprime,31026713,31039262,31059182,31077855,31089293,31105142,31115690,31096044,31108609,31123571,31134585,31153549,0.009501171,7548.0,4864.0,528.0,132.0,108.0,4224.0,64.0
sike,211421425,211418577,211428776,211442164,211452313,210596422,210605861,210614772,210621048,207288812,199615977,199565458,0.060740411,703268.6153846154,1870.7692307692307,41328.61538461538,132.0,660.0,8.0,76.0
hqc,406667908,394738013,394743297,394760056,394760296,394758628,393095426,393105961,345474467,345191698,343087024,342379680,0.107547233,7840.0,5354.666666666667,824.0,132.0,108.0,4224.0,56.0
classic,1363416560,1363415570,1333509774,1329550014,1329543990,1329388904,1328988928,1328988623,1328985020,1321268191,1319584360,1315377589,0.419441475,9913.413173652694,7057.62874251497,1843.2095808383233,1094.2035928143712,192.0,4224.0,71.97604790419162
kyber,58343091,43806459,25384102,23287628,22261706,22246748,22281043,22284019,22258826,22248457,22244636,22231865,0.006751814,702656.0,1408.0,40848.0,132.0,568.0,8.0,84.0
ecdh,31478143,31528907,31542015,31564337,31587968,31609943,31621955,31624503,31626975,31621683,31632700,31643343,0.009318415,7442.0,4864.0,546.0,132.0,4.0,4224.0,56.0
hqc,620557205,616075766,595560188,595539292,595540496,595542726,595538113,595532485,595531116,595528300,595493823,583293802,0.180285964,8023.25,5049.5,802.75,163.25,157.0,4076.5,55.25
hqc,315586657,315611884,315639488,315667756,315679032,315694113,315701358,315714773,315736165,315748524,315755570,315763555,0.094673837,8195.333333333334,4484.0,737.3333333333334,132.0,238.66666666666666,3830.6666666666665,60.0
frodokem,162652675,162676458,162701972,162708433,162727534,162736985,162752697,162771851,162807508,162806740,162825148,162835838,0.04911197,7988.571428571428,5330.285714285715,852.0,140.57142857142858,220.0,4224.0,56.0
bike,78900276,43577980,43591509,43583495,42991857,43002131,42959696,42638013,38417005,38393965,37899168,37674446,0.011426409,8001.0,5216.0,692.0,393.0,108.0,4224.0,60.0
classic,1104558173,1104547870,1104566070,1104588781,1069287064,1069245653,1069227350,1069220990,1069226322,1069224297,1069230750,1063706913,0.325630391,9784.0,6946.461538461538,1840.0,964.0,196.0,4224.0,68.0
frodokem,191589453,191612225,191649638,191681344,191699970,191727242,191743354,191751856,191766574,191783312,191790917,191804573,0.06260628,8996.0,2764.0,598.0,132.0,556.0,3044.0,54.0
ntruprime,21975197,21986465,21982283,21409359,21418752,21403877,21397218,18320168,18298170,18289297,18025100,17445220,0.005614237,7272.0,3584.0,252.0,132.0,108.0,4224.0,56.0
bike,83622212,83671901,83726493,83742737,83771600,83793869,83815535,83829055,83843516,83855642,83875523,83886459,0.02540264,8228.0,5760.0,832.0,480.0,108.0,4224.0,56.0
ecdh,64149502,64177569,64194505,64238546,64251592,64271200,64299729,64323246,64350495,64370184,64383681,64394123,0.020812174,7512.0,4992.0,616.0,132.0,4.0,4224.0,56.0
sike,183044663,150356044,150315506,150307144,150305205,150254905,136820407,136782971,136765094,136764245,136646222,136620914,0.041907857,703234.8571428572,1810.2857142857142,41294.857142857145,132.0,660.0,8.0,76.0
classic,1201780026,1201784342,1201765237,1180570041,1180559682,1180562549,1180553014,1168024713,1168017682,1168021844,1168027309,1168045942,0.359181935,9878.098360655738,6715.147540983607,1807.4098360655737,1051.6065573770493,203.47540983606558,4185.311475409836,63.34426229508197
classic,2329200645,2329220697,2329234465,2295099300,2295078793,2295070722,2295069655,2294955984,2294960558,2288142618,2288110937,2287248571,0.715661522,10361.904761904761,7085.714285714285,2140.4761904761904,1248.7619047619048,196.0,4224.0,67.71428571428571
kyber,134952253,134942256,134951671,102818164,102801453,51375786,51339676,51315940,51319058,51310963,51296408,51277091,0.016202829,471846.6666666667,989.3333333333334,27418.666666666668,132.0,676.0,626.6666666666666,66.66666666666667
kyber,138583078,138574452,123836802,123808470,123792474,99830778,99775933,99335251,75535963,75490171,75468596,75460487,0.024375532,702656.0,1408.0,40848.0,132.0,568.0,8.0,76.0
classic,699641164,698750992,698771795,696562477,695789140,685713706,679969194,679976634,679941783,679940177,679932499,679883048,0.207672675,8996.0,6222.933333333333,1332.0,692.0,188.0,4224.0,60.0
rsa,1454892434,1454891228,1454274406,1452130933,1451539265,1442593684,1430926187,1426757636,1426147601,1426134257,1426126795,1426113429,0.425439153,2944.0,1536.0,236.0,132.0,120.0,1796.0,48.0
classic,910851109,910878236,910900156,910910778,910930011,910950336,910958835,910970372,910984586,911005846,910944295,911002284,0.276544121,9017.78947368421,6100.8421052631575,1304.9473684210527,673.3684210526316,206.52631578947367,4161.894736842105,63.78947368421053
ntruprime,68659537,65738549,65714391,65280772,45097680,31989749,28734354,19271707,19227539,19205568,18723284,18752253,0.005809216,7272.0,3456.0,252.0,132.0,108.0,4224.0,56.0
sike,146005474,146022783,146041655,146054476,146044089,146037570,146049040,146050870,146053204,146056665,146026279,146016328,0.045815734,703261.4545454546,1850.1818181818182,41321.454545454544,132.0,660.0,8.0,80.0
kyber,46309250,38262531,38223650,38272153,38009647,38027499,38012951,38021548,38025477,38049502,38062989,38050923,0.011342401,702784.0,1408.0,40976.0,132.0,568.0,8.0,80.0
hqc,370477114,362766998,362746939,338184365,336962207,335429099,326154687,322567823,322388197,322376741,322373089,312508519,0.096994823,7800.0,5229.714285714285,784.0,132.0,108.0,4224.0,56.0
frodokem,119779004,110725397,72566668,72525957,72554198,68990500,62490926,62456529,62436040,59754132,59733433,55507853,0.016430369,7992.0,5248.0,868.0,132.0,216.0,4224.0,56.0
ntruprime,17761662,17785020,17844184,17883796,17898742,17926742,17958279,17949399,17960854,17986362,17999653,18005240,0.005461363,7832.0,5504.0,812.0,132.0,108.0,4224.0,56.0
hqc,379183242,379206302,379209222,341487491,340517819,337991682,337977056,329218410,321564388,321522028,319607659,313377300,0.096808666,7027.555555555556,4764.444444444444,735.1111111111111,132.0,96.0,3766.6666666666665,52.44444444444444
ntruprime,19177929,19239603,19245047,19251199,19259942,19258226,19259283,19264341,19276516,19288381,19297312,19326922,0.006007596,4144.0,256.0,36.0,132.0,108.0,2604.0,36.0
bike,39673927,38487068,37524943,36448879,34160697,34136749,34126527,33705648,32583276,27817072,27338226,27186275,0.008238912,7688.0,4693.333333333333,637.3333333333334,150.66666666666666,108.0,4224.0,62.666666666666664
frodokem,164908382,164946730,164967695,165002342,165046713,165067591,165117234,165156819,165200635,165224872,165230024,165234389,0.05090653,7977.2,5235.2,836.0,145.2,220.0,4224.0,56.0
frodokem,163934858,163945414,163972644,163979845,164011764,164026108,164040205,164062768,164080978,164090477,164107092,164112548,0.050577597,7983.333333333333,5152.0,834.3333333333334,147.33333333333334,220.0,4224.0,55.666666666666664
ecdh,93360346,93398879,93399662,43601654,43571376,34554435,34518694,33049976,33030965,33005901,32982411,32969620,0.010100978,8856.0,2828.0,574.0,132.0,448.0,3044.0,48.0
hqc,360524943,360551037,360571270,360586845,360609928,360624606,360639745,360654676,360672281,360681058,360704213,360689256,0.111746011,7823.5,5328.0,807.5,132.0,108.0,4224.0,56.0
sike,609171244,609173928,602355135,597207465,595575158,595568996,595552871,595543599,595572244,572839622,572838952,572824349,0.183582629,703028.7272727273,1803.6363636363637,41088.72727272727,132.0,660.0,8.0,80.0
frodokem,189699496,151651905,151523453,150999038,151013509,151012545,151016177,151018088,130563563,128923167,120153892,120102431,0.03685356,8014.0,5397.333333333333,870.0,148.0,220.0,4224.0,56.0
ecdh,81927815,81918853,73656873,73606046,67597755,37888647,36835326,36799692,36737821,19800355,19765226,19738204,0.006565716,8704.0,2444.0,422.0,132.0,448.0,3044.0,50.0
kyber,20007894,20024658,20036158,20042268,20080984,20096431,20103999,20114616,20119284,20123871,20143830,20147060,0.006301963,702741.3333333334,1408.0,40933.333333333336,132.0,568.0,8.0,81.33333333333333
rsa,9572939298,9572939076,9572966265,9572980086,9572985586,9573004854,9530890196,9531472765,9531465781,9531455249,9530374926,9530317352,2.941719366,2944.0,1536.0,236.0,132.0,120.0,1796.0,48.0
ecdh,82241695,81428805,80452766,80449831,80442753,79338249,77590088,74490875,74465247,71687419,68395898,33324596,0.010072151,7740.0,5504.0,844.0,132.0,4.0,4224.0,60.0
classic,1385065756,1383917682,1364916301,1364901062,1364709352,1348604187,1336788113,1336033950,1302592914,1302541293,1299188424,1299078764,0.400395113,9907.0625,6628.1875,1829.75,1081.3125,197.46875,4205.5625,63.8125
bike,57039356,57086261,57094994,57114719,57126667,57148073,57190658,57235146,57284191,57298829,57304254,57311732,0.01740452,8232.0,5760.0,832.0,484.0,108.0,4224.0,60.0
rsa,7994776257,7994788009,7994519999,7990869268,7990324915,7990336676,7990336011,7990321807,7956296986,7956251616,7956234620,7943735266,2.478787686,2944.0,1536.0,236.0,132.0,120.0,1796.0,44.0
frodokem,103416256,103431626,103450227,103478423,103508081,103504424,103498363,103506631,59385234,59184545,59199780,59183569,0.018411274,7992.0,5376.0,868.0,132.0,216.0,4224.0,56.0
kyber,109501898,109518411,109535258,109544865,109560406,109569051,109590875,109613082,109625003,109644615,109657438,109661959,0.035804941,702656.0,1408.0,40848.0,132.0,568.0,8.0,80.0
kyber,72960352,66881870,66836308,50569810,51025500,51010248,50867966,38814893,38784826,38767492,25930109,25871619,0.008337969,702656.0,1408.0,40848.0,132.0,568.0,8.0,76.0
bike,76017200,76043020,76070302,76087713,76116938,76127020,76142670,76155787,76171100,76181447,76194643,76200734,0.023137107,8114.666666666667,5589.333333333333,832.0,366.6666666666667,108.0,4224.0,58.666666666666664
ecdh,77415289,71547065,71227038,70883901,70899237,69878980,67046979,66853202,66701242,66669725,30240080,30251106,0.009167056,8149.0,3782.0,560.0,132.0,226.0,3634.0,54.0
kyber,110185862,110188029,110192185,77770845,76710128,76699419,76691094,65244124,65199722,65184735,65186775,65170322,0.020390608,702656.0,1408.0,40848.0,132.0,568.0,8.0,80.0
bike,71509839,89078538,89085981,72777222,72712620,72679300,67047047,66667239,66537783,66500217,65320365,58821317,0.017689925,7977.6,5248.0,720.0,341.6,108.0,4224.0,56.0
bike,41357957,41376284,41386465,41408720,41427778,41455010,41467007,41467198,41472770,41476802,41488879,41495495,0.012598328,8023.2,5068.8,693.6,413.6,108.0,4224.0,59.2
ntruprime,19244875,19265563,19284603,19335518,19388248,19428559,19439609,19450669,19464619,19476026,19491383,19479125,0.005794838,8902.0,2828.0,558.0,132.0,500.0,3044.0,48.0
classic,2956367549,2956381052,2956392918,2956427321,2956452462,2955130441,2955132212,2955143315,2904751553,2904735585,2904739985,2904736738,0.886030607,9894.392156862745,6768.941176470588,1837.2156862745098,1081.1764705882354,192.0,4224.0,59.92156862745098
ntruprime,33325320,33346776,33361969,33375197,33346844,33351717,33359636,33385749,33425624,33435331,33436221,33433221,0.010312723,7832.0,5120.0,812.0,132.0,108.0,4224.0,56.0
rsa,7231811098,7231847498,7231868448,7231875206,7231875229,7231891501,7231916693,7231929333,7195594639,7170896197,7170383556,7170302549,2.267301483,2944.0,1536.0,236.0,132.0,120.0,1796.0,44.0
bike,111171592,111166680,111175025,108381734,103873554,59346023,52319840,52270308,52253466,52223636,42071131,42033683,0.012931261,8135.2,5657.6,805.6,413.6,108.0,4224.0,56.0
sike,650343803,650342044,626325831,620909871,619581909,614548009,614203891,609822031,609054603,609046148,607536167,607061111,0.189021432,659686.5,1681.5,38513.5,132.0,674.5,124.0,77.5
hqc,630143509,630165887,628335460,626098564,618365144,618333713,582297543,582048059,579152421,578870943,573605081,573609159,0.177159581,7873.333333333333,5309.62962962963,815.2592592592592,166.07407407407408,108.0,4224.0,56.0
rsa,979106543,979166077,979183587,979207864,979232301,979254375,979267153,979288722,979301492,979307175,979337578,979356127,0.306662918,2944.0,1536.0,236.0,132.0,120.0,1796.0,48.0
classic,1498100857,1498131244,1498150660,1498192692,1498225347,1498249950,1498264932,1498318018,1498343461,1498359333,1498376803,1498384159,0.460758811,8978.222222222223,6101.333333333333,1325.0864197530864,681.1358024691358,188.0,4224.0,71.95061728395062
sike,244227956,242941029,214760346,214673618,214624752,214614712,213646217,213632145,213626332,213649388,213645512,202301083,0.060758464,703052.0,1883.4285714285713,41112.0,132.0,660.0,8.0,80.0
ecdh,66386282,66407700,66426385,66441627,19620319,19580755,19492641,19510286,19501073,19488738,19480909,19477003,0.005888896,7144.0,3072.0,248.0,132.0,4.0,4224.0,56.0
rsa,1317187103,1317218675,1317226453,1317241740,1317250504,1293894699,1293881756,1293888753,1293896090,1293898609,1293943734,1293955151,0.397511648,2944.0,1536.0,236.0,132.0,120.0,1796.0,48.0
hqc,642912595,642543407,621220424,621199129,621187866,621189006,621144818,621103371,613678547,611038070,610574242,610353635,0.194063574,7864.631578947368,5335.578947368421,814.1052631578947,158.52631578947367,108.0,4224.0,64.0
bike,76661156,76680407,76709787,76737487,76749359,76758208,76772176,76785763,76808423,76828729,76834921,76837670,0.023616541,8232.0,5760.0,832.0,484.0,108.0,4224.0,56.0
sike,508424465,508408758,508078372,508079594,508084817,508084748,508077419,508040293,508047139,508048439,508038724,471265739,0.145169185,703276.0,1872.0,41336.0,132.0,660.0,8.0,75.75
ecdh,43143092,43175924,43206744,43233452,43250740,43275775,43299272,43315948,43368215,43378403,43425162,43436541,0.013297934,7440.0,4288.0,544.0,132.0,4.0,4224.0,58.0
rsa,21266823858,21266871245,21266909410,21266936315,21266976331,21266995491,21267035305,21267045471,21267090088,21267114147,21267136456,21267138033,6.865001675,3002.5666666666666,1524.4666666666667,236.56666666666666,132.0,126.43333333333334,1796.5666666666666,43.93333333333333
frodokem,99792533,99830729,99854181,99870458,99867250,99880302,99902561,99920401,99947026,99965446,99977063,100000301,0.031221853,7784.0,3925.3333333333335,762.6666666666666,132.0,216.0,4224.0,54.666666666666664
ecdh,65644066,65667205,65698677,65711363,65724604,65738578,65749063,65762464,65785490,65796998,65804816,65811194,0.020667942,7740.0,5461.333333333333,844.0,132.0,4.0,4224.0,60.0
classic,705966021,705984119,706011381,706020383,706018993,706080027,706095861,706098946,706114081,706121673,706127431,706132295,0.212501496,8968.4,6092.8,1326.7333333333333,674.8,188.0,4224.0,63.8
rsa,5515166945,5503253744,5503330939,5503337481,5503351998,5503376207,5503411404,5503384008,5503401978,5503415355,5503420744,5503916197,1.789950473,2943.4428652643546,1535.708925525867,235.95527761985977,131.97574379382226,119.97725980670836,1795.6596551070684,43.99545196134167
ecdh,69570733,46067381,46025769,46025378,46018728,45957499,45948976,45945861,45952112,45959692,45959753,21110753,0.006530482,8772.0,3276.0,490.0,132.0,448.0,3044.0,60.0
frodokem,116472027,116468566,116489102,116504774,116519273,116537270,116554585,116571918,116587299,116603532,116619031,116623666,0.036958642,7992.0,5350.4,868.0,132.0,216.0,4224.0,60.0
sike,230290683,230323842,230344865,230358026,230376275,230385240,230416556,230452826,230467482,230461388,230463097,230464962,0.076758367,703212.0,1760.0,41272.0,132.0,660.0,8.0,80.0
bike,94227847,94252637,94275063,94297366,94311395,94325768,94344205,94352260,94347799,94363086,94369035,94378011,0.028507468,8232.0,5760.0,832.0,484.0,108.0,4224.0,60.0
sike,224806889,224812043,224814180,220643571,219404906,216842560,185891774,185889062,185885544,185875971,185875569,185876998,0.056425911,703036.9411764706,1867.2941176470588,41096.94117647059,132.0,660.0,8.0,80.0
sike,235146090,235148648,235161573,235168180,235172026,235229778,235284266,235300096,235315085,235350980,235375380,235392784,0.071890648,703308.0,1898.6666666666667,41368.0,132.0,660.0,8.0,84.0
kyber,90297665,90284526,90239370,90212950,90240030,90191838,90140695,90156584,90149626,90134093,90133971,90135391,0.026926489,9972.0,152.0,304.0,132.0,892.0,1864.0,44.0
ecdh,66956328,66972830,66982353,66997315,67032725,67046275,67063797,67078703,67096621,67119715,67136178,67137640,0.020382542,7740.0,5504.0,844.0,132.0,4.0,4224.0,60.0
bike,85769175,85791454,85784674,84530942,84499235,52544055,52491554,52438053,52419603,50071403,39582593,38941083,0.011623768,7814.666666666667,4906.666666666667,645.3333333333334,253.33333333333334,108.0,4224.0,60.0
ntruprime,35962729,36002170,36022141,36044141,36069790,36075633,36096410,36131267,36150058,36166354,36179487,36169347,0.01162063,7700.0,4992.0,680.0,132.0,108.0,4224.0,60.0
sike,274768065,243889050,234699176,234644499,234652502,234453475,232480513,232471333,232493172,220705957,219734013,219693519,0.071646193,703308.0,1920.0,41368.0,132.0,660.0,8.0,84.0
ntruprime,44393117,44373522,43818573,40025587,40017160,39972200,29180924,29451502,29448069,29442952,22686786,18058687,0.005630017,7548.0,4864.0,528.0,132.0,108.0,4224.0,60.0
ecdh,67130523,64605233,60331874,44656325,44653388,44643787,44672614,44721370,44717215,44714140,44716974,19798266,0.00603907,7144.0,3200.0,248.0,132.0,4.0,4224.0,56.0
hqc,354181481,354286439,354299012,353623401,353616924,345517810,345466019,344393349,344402289,305054969,305036782,305027483,0.090076759,7808.8,5139.2,808.2,132.0,108.0,4224.0,59.8
classic,1149256787,1149250894,1146611898,1146176233,1144422859,1144205570,1134197725,1134185738,1134181691,1134175359,1134176069,1102172471,0.345205718,9746.709677419354,6631.225806451613,1830.9247311827958,935.7849462365591,196.0,4224.0,67.82795698924731
frodokem,146373197,132237348,129278159,125685436,125684256,125679164,125692361,125671473,125676332,125674737,125674965,125653382,0.038543348,7967.0,5168.0,822.0,149.0,220.0,4224.0,52.0
kyber,92178444,92198422,92195064,82170738,44156279,44103714,44069158,44044163,39446478,38244586,38221176,38175170,0.011898778,702784.0,1408.0,40976.0,132.0,568.0,8.0,76.0
bike,90437962,90415531,84655092,84070457,81979124,41372922,41330852,41313024,40866298,41285358,41266980,41212195,0.012652034,7928.0,5290.666666666667,645.3333333333334,366.6666666666667,108.0,4224.0,54.666666666666664
rsa,2071207904,2026262582,2021881465,2021883435,2021785921,2021791362,2021790662,2021790322,2021799519,2021810196,2021800824,2021796451,0.609005322,2944.0,1536.0,236.0,132.0,120.0,1796.0,44.0
ecdh,84074769,84074434,84067960,71839160,71833698,71834963,71838996,71830857,71825991,71822594,33818859,33779560,0.010541121,7740.0,5504.0,844.0,132.0,4.0,4224.0,64.0
sike,716809421,715327979,693489753,693442126,693445615,693438792,692982459,693428540,693409971,693422667,693436359,693430808,0.22427059,684034.4444444445,1842.4444444444443,40213.11111111111,132.0,666.4444444444445,59.55555555555556,79.0
rsa,6784833850,6784845697,6773813165,6784869094,6777969105,6777979151,6777981184,6777988469,6778004947,6778019307,6778048511,6742300410,2.184799329,2944.0,1536.0,236.0,132.0,120.0,1796.0,44.0
ecdh,80694563,78469935,72284591,69659097,69660874,32879767,32841056,32819903,32803581,32787806,32784494,32772292,0.010394709,7686.666666666667,5418.666666666667,790.6666666666666,132.0,4.0,4224.0,56.0
hqc,660197110,660209758,635047600,635019097,597212555,595293400,595258437,595246236,595233729,595212804,595201499,595186247,0.184287133,7889.2,5376.0,836.0,161.2,108.0,4224.0,52.0
kyber,106060276,106082537,66220944,66156319,65229394,65212259,65200178,65185577,41378853,41343657,41336764,41317407,0.012456095,702656.0,1408.0,40848.0,132.0,568.0,8.0,80.0
ntruprime,83484703,65305007,28953562,28507618,28491782,27676729,23786546,23769067,23574213,23293698,17387029,17338075,0.005674429,7208.0,2048.0,120.0,132.0,108.0,4224.0,52.0
ntruprime,74019406,74033338,74057750,74072000,74074997,48816216,48791407,48736721,23563487,23526140,18898171,18829128,0.005733988,7552.0,4288.0,532.0,132.0,108.0,4224.0,52.0
bike,71830351,71830574,71842536,69931643,69965614,69961644,69983138,69980386,40923793,40886130,40866903,40776918,0.012693328,7778.0,4992.0,552.0,310.0,108.0,4224.0,62.0
frodokem,106652761,79914463,75559425,75586041,74988184,74995299,74988446,74970968,74958165,74957620,61201197,57878470,0.019175986,7902.857142857143,4790.857142857143,822.8571428571429,132.0,216.0,4224.0,59.42857142857143
classic,2131194283,2130969229,2131240220,2131249091,2131248864,2131242036,2131255322,2093117520,2093090889,2093084945,2082017756,2065139099,0.65828419,10384.05633802817,7067.042253521126,2144.056338028169,1260.0,196.0,4224.0,67.94366197183099
sike,471125610,471136993,471141693,471145833,471119116,471089322,437925015,437878109,437856953,437842095,437827547,437807513,0.142065507,703285.7391304348,1847.6521739130435,41345.739130434784,132.0,660.0,8.0,84.0
frodokem,85181380,54924068,54896183,54898508,54915233,54914317,54904811,54899737,54901197,54907195,54895574,54889654,0.017729292,7992.0,5376.0,868.0,132.0,216.0,4224.0,56.0
hqc,503074884,501320203,499988021,497213422,495219153,494504733,494470215,490099376,489764809,489682902,481823780,481798364,0.15074022,7893.6,5376.0,836.0,165.6,108.0,4224.0,60.0
hqc,620692977,606988618,603894663,603303937,579412509,577825892,575885797,575406045,573590835,573564262,573533753,573504148,0.175883822,7878.222222222223,5326.222222222223,820.4444444444445,165.77777777777777,108.0,4224.0,60.0
kyber,100817459,100822648,100820081,100820237,100835745,76037410,75981878,75960684,51451031,51400382,51191239,51179564,0.016366471,702656.0,1408.0,40848.0,132.0,568.0,8.0,84.0
classic,1131866626,1131882018,1131885185,1131888548,1117163451,1117101290,1117071722,1117043675,1117024086,1115977358,1115964854,1115928968,0.350778698,8992.0,6454.55737704918,1332.0,688.0,188.0,4224.0,64.0
sike,121119897,120889403,115389574,115367305,115167055,112424968,109446088,109381335,109367956,97909218,86074795,84602823,0.026709047,703052.0,1920.0,41112.0,132.0,660.0,8.0,76.0
sike,445916971,445931999,445935647,445951586,445966966,445974542,445991979,446017721,431818064,431794017,431776999,431759861,0.132780838,703044.8888888889,1891.5555555555557,41104.88888888889,132.0,660.0,8.0,76.0
sike,391477146,391502454,391556487,391573044,391666478,391675626,391695580,391730270,391754526,391765534,391782378,391789088,0.123318153,703308.0,1902.344827586207,41368.0,132.0,660.0,8.0,76.0
ntruprime,84466388,83026247,83041348,83056105,83083720,34997928,30591640,18080206,17895807,17881670,17872446,17853344,0.005751242,7272.0,4224.0,252.0,132.0,108.0,4224.0,60.0
ecdh,59297973,59297213,59305382,59314412,59338667,59348446,59346233,59350022,59359747,59374100,59388519,59393599,0.018031722,7144.0,3328.0,248.0,132.0,4.0,4224.0,56.0
sike,251873366,251906324,251924996,251925279,251932275,251938959,251956590,251970821,251978254,251986902,252001861,252030815,0.083233459,703036.9411764706,1882.3529411764705,41096.94117647059,132.0,660.0,8.0,72.0
bike,92622054,92621387,92610673,84891771,75820836,44234353,44200428,44187631,44162713,43954307,38691285,38657412,0.012161066,7986.0,5088.0,692.0,378.0,108.0,4224.0,63.0
rsa,2626718449,2593647079,2593646416,2593446757,2593451236,2587936035,2587913152,2582524941,2579698480,2572015821,2571686326,2571657351,0.820814982,2944.0,1536.0,236.0,132.0,120.0,1796.0,44.0
ntruprime,25544192,25560395,25573171,25580257,25604460,25618726,25638607,25643946,25679218,25690203,25695384,25699315,0.008302565,7344.0,3840.0,324.0,132.0,108.0,4224.0,60.0
ntruprime,40153041,40119226,40129014,40139993,40140071,28202280,28164710,28147975,28132367,18244462,18127430,17706626,0.005563514,7272.0,3072.0,252.0,132.0,108.0,4224.0,60.0
classic,937490444,937530555,937527269,937558906,937570003,937598749,937606627,937613918,937625342,937630889,925719580,925577726,0.286753405,9775.974193548387,6708.18064516129,1830.090322580645,949.3935483870968,200.49032258064517,4208.774193548387,59.87096774193548
bike,70736047,70759362,70805566,70814824,70832008,70850352,70863751,70882005,70901250,70907998,70926850,70935464,0.021276255,8301.0,3014.0,588.0,219.0,304.0,3634.0,54.0
hqc,642168700,641121283,607384777,604908923,604894624,604883403,604874064,604868075,595034017,595030549,595047883,595046832,0.179996089,7861.333333333333,5276.444444444444,804.8888888888889,164.44444444444446,108.0,4224.0,56.0
ecdh,69499557,69539475,69546720,69548713,69549703,69519919,69468238,69464332,31912214,31868854,17497943,17438614,0.005111624,7144.0,3328.0,248.0,132.0,4.0,4224.0,56.0
frodokem,213346946,213364700,213378012,213460461,213485021,213497683,213506344,213505363,213507162,213521705,213549785,213562176,0.067431006,7965.0,5184.0,822.0,147.0,220.0,4224.0,56.0
ecdh,71177830,70138788,70092327,70110062,70110533,65232496,65252856,65245348,65248879,65245110,65237022,21958752,0.006693925,8105.333333333333,4398.666666666667,747.3333333333334,132.0,152.0,3830.6666666666665,53.333333333333336
ecdh,55772686,55773919,55781784,55793239,55806046,55815374,55803240,55810867,55832041,55844202,55858119,55859632,0.017492867,7284.0,4480.0,388.0,132.0,4.0,4224.0,60.0
bike,66394087,41908494,41146631,41129908,42676310,42684699,42694064,42051217,42049279,42040291,41777472,31845366,0.009670888,7908.0,5376.0,824.0,184.0,108.0,4224.0,56.0
classic,2360219681,2360268679,2359928798,2359934027,2347929799,2344173788,2340842845,2340152955,2340157092,2340140397,2310367362,2303166055,0.738045096,9928.0,7220.363636363636,1844.0,1108.0,192.0,4224.0,60.0
ntruprime,39944249,37555883,36773766,36779727,36765577,36758414,36439198,17593645,17561228,17546898,17530869,17513607,0.005354459,7272.0,4224.0,252.0,132.0,108.0,4224.0,56.0
sike,748340070,747172670,747168725,741110197,741048550,741098489,741124970,740522784,729237707,724584230,722928246,719655576,0.220423582,703047.4285714285,1908.5714285714287,41107.42857142857,132.0,660.0,8.0,76.0
