label,CPU0_cycles,CPU1_cycles,CPU2_cycles,CPU3_cycles,CPU4_cycles,CPU5_cycles,CPU6_cycles,CPU7_cycles,CPU8_cycles,CPU9_cycles,CPU10_cycles,CPU11_cycles,elapsed_time,VmSize,VmRSS,VmData,VmStk,VmExe,VmLib,VmPTE
Dilithium5.out,28203204,28191708,28176577,28163295,28185914,28169230,28152329,28145676,28144084,28156729,25776859,18835698,0.005840471,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,24639509,24640625,24631218,24622900,24612068,24571824,24535468,24538197,24532561,24256721,22081952,18218194,0.005498143,9904.0,3456.0,248.0,132.0,2308.0,4224.0,64.0
Dilithium5.out,42179319,41721150,41723449,41739079,41753320,41731497,38919570,37711372,37138677,36733739,28587115,17824447,0.005447732,10332.0,4864.0,676.0,132.0,2308.0,4224.0,64.0
Dilithium5.out,32201263,32229729,32219331,32225218,32233398,32242304,32248854,32261467,32285417,32294091,32300437,32294545,0.009803178,9972.0,152.0,304.0,132.0,892.0,1864.0,44.0
Dilithium5.out,66554814,66447396,66367891,66356179,66345890,66334395,52627180,52582837,52573779,28087446,27231202,20661440,0.006656426,9904.0,3584.0,248.0,132.0,2308.0,4224.0,64.0
Dilithium5.out,48201813,48190664,48174433,48180981,48186306,48167126,36375883,33280700,33247401,33238994,33227865,17688153,0.005518017,9840.0,1408.0,492.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,53803456,53851040,53866340,53886875,53914434,53932585,53955814,53968676,53979137,54027283,54070513,54093188,0.017022466,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,79121728,77951141,77358583,77357842,68639026,68650160,42076206,41572630,40236905,33379828,33324741,18513027,0.006157511,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,32440950,32426009,32420304,31925256,31921566,31933107,30384629,30387928,30421275,29816422,29815471,18128874,0.006028312,9972.0,152.0,304.0,132.0,892.0,1864.0,44.0
Dilithium5.out,17659305,17669749,17675860,17717554,17730426,17752763,17765871,17764646,17754761,17756746,17765214,17771441,0.005928561,8794.0,268.0,362.0,132.0,1600.0,2234.0,46.0
Dilithium5.out,17386198,17429372,17440381,17482720,17498051,18010063,18026387,18041574,18049685,18058215,18077505,18091940,0.005841681,10113.333333333334,3506.6666666666665,453.3333333333333,132.0,1836.0,3437.3333333333335,50.666666666666664
Dilithium5.out,18241099,18243676,18251978,18267957,18268837,18288842,18299802,18312946,18317389,18346464,18354212,18374549,0.00593476,0,0,0,0,0,0,0
Dilithium5.out,70966614,70968531,70968684,70979070,70981246,35585291,23690712,23145494,23124851,20890940,20883189,19211988,0.006236737,0,0,0,0,0,0,0
Dilithium5.out,30027309,30043675,30066380,30091402,30153272,30174601,30189747,30193066,30199705,30208454,30222758,30230739,0.009768497,0,0,0,0,0,0,0
Dilithium5.out,79225698,79210946,79245649,75298578,71154743,43951066,31575769,28818104,28790559,28774114,27665224,17502771,0.005531766,0,0,0,0,0,0,0
Dilithium5.out,88581427,88503500,88518180,87253616,87002042,53172934,29268943,29270641,29264714,29272915,29265830,18454607,0.006137898,4.0,0.0,0.0,4.0,0.0,0.0,12.0
Dilithium5.out,18947765,18991426,19052234,19083129,19135771,19209624,19219982,19225155,19240747,19246297,19257029,19277393,0.006227255,9906.0,1100.0,210.0,132.0,1600.0,3044.0,48.0
Dilithium5.out,46139271,41520489,41486628,39037030,36728301,24678476,24649949,24637018,24631514,24612677,24635192,17684505,0.005692312,10010.0,2316.0,348.0,132.0,1600.0,3044.0,52.0
Dilithium5.out,59350531,59365058,59384194,59383921,59381052,26869999,26828392,26804652,26790240,26105884,26093732,18558798,0.00616817,10218.0,3212.0,556.0,132.0,1600.0,3044.0,56.0
Dilithium5.out,30649934,30311484,30281265,29806735,29044513,28460892,27017312,23246617,23275484,21414539,19261283,18654986,0.006109954,0,0,0,0,0,0,0
Dilithium5.out,56128169,55718381,55740173,54139825,54127734,28384557,26847669,26265041,26258767,26234395,22552447,17907409,0.005865154,0,0,0,0,0,0,0
Dilithium5.out,32292456,30088703,30080425,30111587,30085082,22515425,22473060,22443292,22336836,19283246,19267705,18300055,0.006024978,9938.0,1484.0,276.0,132.0,1600.0,3044.0,54.0
Dilithium5.out,17452022,17502780,17540626,17615844,17627830,17651977,17665341,17675213,17687579,17708308,17716504,17712214,0.005718981,10300.0,4104.0,640.0,132.0,1836.0,3437.3333333333335,56.0
Dilithium5.out,30367535,30363492,30362366,28729184,28719868,26301742,26290330,26283673,26286375,26284499,26283209,17516850,0.005827712,10152.0,2572.0,490.0,132.0,1600.0,3044.0,52.0
Dilithium5.out,73984905,73669372,73674740,73671838,73661090,32092538,31811518,30250915,28293292,27592813,24374019,18320405,0.006083602,9906.0,1420.0,398.0,132.0,1600.0,3044.0,54.0
Dilithium5.out,58293776,58282311,58275966,58265308,58246982,32840709,32800562,29540490,29517896,26743620,26726294,16904684,0.005580254,10092.0,2482.6666666666665,534.6666666666666,132.0,1836.0,3437.3333333333335,56.0
Dilithium5.out,59749144,57800743,57817384,57805134,57807646,26040994,26003742,25985995,25976295,25966639,25953337,17133885,0.005408749,10218.0,3852.0,556.0,132.0,1600.0,3044.0,60.0
Dilithium5.out,33819159,31380446,31384960,31399384,31408473,25492633,25484821,25426274,25424832,25432162,25422804,19883160,0.006304292,10300.0,3762.6666666666665,640.0,132.0,1836.0,3437.3333333333335,53.333333333333336
Dilithium5.out,19412404,19442187,19473246,19490148,19517192,19548885,19563489,19567146,19580142,19592665,19605066,19616189,0.006546121,9972.0,152.0,304.0,132.0,892.0,1864.0,40.0
Dilithium5.out,67182310,67178926,67173929,67169004,67164551,58068665,58006654,55543792,52623231,52611211,52026630,18998096,0.006040087,10113.333333333334,3464.0,453.3333333333333,132.0,1836.0,3437.3333333333335,56.0
Dilithium5.out,55391325,52840233,52779194,52776727,52755755,52734886,52707180,52489192,52478333,52463445,52472436,18936034,0.006095051,10256.0,3720.0,596.0,132.0,1836.0,3437.3333333333335,58.666666666666664
Dilithium5.out,64741832,64720398,64705388,64205093,64207942,64205654,64206638,64202665,64193997,61355860,61343494,17222226,0.005539531,9904.0,3328.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,55950122,55863444,55817249,55689854,55689556,55698997,55688426,55661271,54321541,45000794,44962514,19104495,0.006354952,9904.0,3200.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,24237696,22276135,22293629,20291403,20285474,31331880,31337221,31337838,31338785,31336774,31360359,31357437,0.010119557,9904.0,3840.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,16742953,16702890,16669168,16685999,16681235,16690056,16698798,16707815,16701080,16693035,16691031,16699744,0.005387794,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,32342393,32330663,32306267,32290596,32283788,31259217,31207265,30062438,28161926,27251075,27193061,27167252,0.008761039,0,0,0,0,0,0,0
Dilithium5.out,32817581,32825904,32828137,26997730,26978601,22380941,22367023,22358109,22351747,22342794,22336152,17870722,0.005739295,9840.0,1792.0,492.0,132.0,2308.0,4224.0,56.0
Dilithium5.out,53010998,53057303,52986680,52990671,52984604,48163741,47499978,46694953,46704754,46706212,46702031,17660668,0.005876151,9904.0,2816.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,18037762,18040436,18059345,18070152,18078961,18092774,18099217,18103724,18093875,18102624,18118966,18123932,0.005853615,9904.0,3200.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,52721103,50116570,50110296,50105035,50103764,47925813,47908347,39452230,39405828,32566973,32553924,18894759,0.006061868,9972.0,152.0,304.0,132.0,892.0,1864.0,44.0
Dilithium5.out,18497513,18530913,18539172,18573938,18588441,18598529,18610116,18612134,18626380,18639214,18639774,18111378,0.005845401,4.0,0.0,0.0,4.0,0.0,0.0,12.0
Dilithium5.out,19845130,19877172,19883560,19895898,19907068,19931278,19943867,19958195,19975649,19984952,19995668,20011681,0.006460179,9840.0,1408.0,492.0,132.0,2308.0,4224.0,56.0
Dilithium5.out,57242543,57203045,54559993,53726796,53732837,47321020,45319043,44601217,44586438,43301214,43282553,17515650,0.005821372,10464.0,6016.0,808.0,132.0,2308.0,4224.0,64.0
Dilithium5.out,33834402,30179087,30157505,30185749,30181537,30167935,30161163,30151984,30158072,23701228,23678968,17872255,0.005753268,10086.0,3008.0,584.0,132.0,2308.0,4224.0,64.0
Dilithium5.out,47574037,47598722,47619311,47632535,47642851,47655157,47675460,47697560,47720632,47744355,47768320,47775748,0.015951924,10332.0,4992.0,676.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,23290920,18411527,18388765,18275312,18258333,18241731,18026732,18006062,17995714,17984837,17972994,17963004,0.005976869,10332.0,4992.0,676.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,55101115,55128371,55143261,55165073,55176614,55188528,55202087,55228043,55240019,55252805,55263312,55269472,0.018112833,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,90404890,89582932,89583202,89450575,66632615,66105469,61333895,59087067,59070636,59019451,58770427,17705585,0.005846051,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,69020075,69033252,69032401,69031879,69022929,69016401,56355305,54894534,54486836,46677119,46644271,17924098,0.005437646,9904.0,3456.0,248.0,132.0,2308.0,4224.0,64.0
